,word,coefficient
8441,grouping,208285364745.91434
5349,devaluing,208173775874.11407
2500,breeding,208022406121.78723
8712,hematoma,207959489388.91815
18051,seriolae,207454368600.76147
5576,dioxybracon,207284220046.94998
14269,paired,207201755498.39276
17797,sciatic,207085310486.62515
8379,graphic,206888908011.01605
19403,supplies,206609424241.7969
9438,immitis,206493099796.53857
2244,bispyrenyl,206083327602.46518
8788,herbivore,206076020032.57477
1675,azoic,205895133480.17166
7740,fractures,205879729529.89505
6221,ekman,205803414528.3694
4305,convertible,205795764926.41318
15043,phran,205654146274.14993
20605,tropicalis,205507261323.4404
6237,elbow,205426216609.99506
15176,pilsbryoconcha,205300704297.24622
1877,beamforming,205205171479.61923
3459,chronotropic,205016587399.82193
9171,hydropolitics,205015173544.28088
10276,island,204790992786.2987
2037,bin,204199527909.9446
7770,frenotomy,203864940603.2532
6884,evaluative,203827246429.73032
5392,diagenetic,203794787119.85223
5441,dibromopinostrobin,203506298301.16434
13020,nanohair,203443322887.892
834,ancestry,203287999687.2425
2837,caprines,203272244355.41852
19435,suratthani,203193717945.62204
5831,documenting,203162792876.54752
17132,resolved,203097911135.47354
4113,congeners,202958376883.90195
7977,gastricus,202881838355.04993
4811,cyperenoic,202880870820.7797
611,alliance,202837796452.759
19899,textbook,202410224896.98782
3852,combretum,202381246272.28076
2721,calendula,202232369631.1194
4799,cyclovertical,202115353493.34006
969,anthelmintics,201965565363.43307
21745,yale,201929323027.85553
17989,senses,201262143080.3812
18874,staple,201001076924.79272
13999,oriented,200960686949.03964
17590,sakon,200811676075.5081
2865,carbaryl,200811675944.99518
1729,bags,200561752879.02774
6476,endeavour,200556423395.69434
5815,dmls,200493977485.50623
9929,intact,200314683231.35675
4683,cumingii,200181348134.69223
15258,planted,199873594940.22412
3036,catharanthi,199817537119.61652
16861,refraction,199719282118.67914
4593,crs,199509288212.14377
641,aln,199338238358.51398
4478,coursebooks,198937342275.6104
1045,antimutagenic,198934829357.20126
2572,bubalis,198899812974.79034
5947,drifting,198784637645.0603
1429,asthmatic,198765909682.6429
6853,eu,198381949218.2883
7051,explored,198204765060.46417
4546,crew,198143202773.78445
8932,ho,198014846659.47098
5003,decolonizing,197973442000.39734
1557,aurantiochytrium,197967561247.0697
840,ancylostoma,197901835882.27313
3600,clif,197881787965.46326
1049,antinuclear,197881787944.6298
10279,islet,197881787847.92297
8705,hematite,197769872027.50333
2703,calcifications,197558912789.32736
162,aciduria,196954829557.897
7142,eyedrops,196945817276.54297
21420,vulnerable,196796687541.35422
12197,microprocessors,196608063601.96432
18910,steaming,196512792162.67303
16802,redescribed,195996166311.76328
17029,reparameterized,195819980264.2798
9533,implanted,195635370285.7777
15445,polycythemia,195451020362.6446
6121,eclipse,195090896777.2827
9139,hydrodistillation,195064423618.32352
18816,ssris,195011762408.21646
10253,irradiated,194888262015.36057
1863,bdd,194784094323.50214
16384,pyrene,194533581893.27283
5784,diterpenoid,194468110622.6253
5785,diterpenoids,194468110573.36456
4687,cuneatum,194282214153.42078
6539,engaged,194244154945.72617
1858,bcfw,194199431637.35522
7544,floods,194117237656.54724
4539,credibility,194033938879.035
8037,genera,193940726320.75497
20176,tolerances,193834636552.76895
6072,dyssynergic,193707553377.9137
14224,ozone,193657835130.13443
10638,koi,193618599385.8572
4057,conditioned,193613641367.40973
11585,man,193511288823.64438
19235,subtemporal,193330506427.07367
12518,monazite,193121046492.87073
3188,cervix,193103922005.96936
17004,removed,193078826738.67636
11602,manga,192499003896.45767
7033,expiratory,192498607897.8528
21010,useless,192240911822.29703
2700,calcareous,191719740295.20197
636,alluvium,191533533519.52295
3471,church,190855320580.53397
15507,polyomavirus,190805397272.29526
20015,thioglycosides,190801120200.32886
5161,dendrobii,190637816536.3247
6643,epidemics,190624440033.93085
385,aegus,190568399143.93384
8775,hepatoportoenterostomy,190390016456.50842
11044,lichens,190277587540.77124
378,advice,190081949439.8421
6592,enterotoxigenic,189908614220.95862
18733,spirulina,189891088120.16492
1224,architectures,189864464573.80743
14583,peasant,189837347122.439
5555,diminuta,189411855111.6637
694,ambassis,189382507016.71176
20381,transhepatic,189205686788.1338
5992,dualities,189170626427.4459
2592,buffering,189132518250.36365
1937,bensonii,189103956266.17105
1838,batesian,189038289079.66995
1082,anuran,188983965299.27423
13170,neem,188805437012.44934
5552,dimidiatum,188805234437.09537
9433,immersive,188747768617.4342
2796,cane,188666604662.68164
2461,branches,188656648347.50555
6999,exotropia,188566430332.10846
5692,dismutase,188489797180.98468
2649,button,188171776972.21048
2138,biolubricant,188126628579.82635
8834,heterotrophically,187957110008.75473
7741,fragile,187596493079.21674
386,aegypti,187134389004.1586
8706,hematobiochemical,187085987534.95532
4401,correlative,186929774995.29214
1098,aphanothece,186825332807.73175
1923,benchmarks,186579366249.19702
2926,cardol,186559623007.8142
3161,ceramides,186496579387.32843
3934,compatibilization,186487089340.18762
4442,cotransporter,186481903973.2718
5423,diaphragm,186481592500.16208
17679,sarcophyton,186456723826.3737
18463,snack,186320694351.11957
7921,galaxy,186045094008.06525
9580,inao,185710134232.3662
412,affiliated,185710098816.91406
10908,lecomte,185564415147.72787
1556,aurantiifolia,185509340195.5967
11584,mammography,185506418197.4358
3474,chwanniomyces,185387391333.173
6552,enhancements,184896541090.1759
10900,learnt,184886917823.75293
1035,antiinfective,184879795646.2628
4450,coumarins,184779206778.32593
13228,neriifolia,184647721110.5072
1777,banks,184612858486.9604
4122,conjecture,184432772254.4808
20594,trivariate,184308998825.33914
11500,mai,183953870023.44162
3147,centrifuge,183659295690.89722
11409,lysophosphatidylcholines,183466840657.87643
3795,college,183234188354.01498
6532,enduring,182750014747.8577
69,acanthaceae,182703449213.3508
16842,reflectance,182675094172.95883
6611,entre,182227244383.5665
15238,plain,181959638059.70905
13777,official,181891268065.91635
2008,bicolor,181775327389.7791
7780,fricke,181614231036.7207
5745,dissociatively,181318927270.10452
1734,baited,181314458728.5138
6350,elongatus,181279048035.05893
6605,entomological,181229750346.6237
17277,revolutionary,181171798739.5056
1255,aristolochic,181159867425.33652
7024,experiential,181087047747.18817
669,altholactone,180946341683.44745
15703,ppp,180777390924.4956
846,andreniformis,180676867164.09344
7371,fibres,180651939915.74377
6872,eutocic,180607898861.2964
348,adrenoleukodystrophy,180502569661.84323
1522,attractiveness,180436732960.4892
2824,capacitor,180228322554.91257
1744,balloon,180215716664.8014
6480,endoanal,180195508125.03336
3205,chachoengsao,180136404649.31287
4605,crustal,179792842227.25043
13188,neochlamydia,179674677228.0475
8581,handbags,179644550027.83008
1964,bergenin,179517305003.8263
16514,quotients,179492587605.59927
12355,miscibility,179063834566.65863
685,alvarezii,178948835982.415
4984,deciding,178783781019.12234
8990,hookworm,178709871165.5468
3902,como,178523421382.6152
2613,bunius,178451879616.42566
3186,cervamet,178436920490.0825
3276,chaya,178365109567.8808
20150,tlr,178311402274.19202
15379,poisoned,178094100766.15323
10100,intraarticular,177737037395.20792
6959,exenteration,177662534102.58926
1151,apposing,177430917853.17218
5720,displaying,177342750448.42294
4564,crm,177129045795.89777
1665,azadirachtae,177100942953.76163
14547,pavilion,176991108420.10452
9085,huongtruc,176986541270.7415
904,anin,176953543019.83606
6894,evasion,176853685944.63623
7162,faces,176847309459.92877
14401,parasitism,176780333408.62598
7829,fulica,176692980304.56815
8611,harem,176691050553.31528
3914,companiestworzenie,176670162911.18744
21668,wrap,176655416951.37546
4172,conspicuous,176422288517.6866
18700,sphincterotomy,176264247652.77884
547,aldehyde,176052071282.8362
12317,minimization,176044351366.3539
3515,cisplatin,176021571907.68854
13130,nav,176007078602.9259
18990,stipitis,175966857181.02148
8269,glycosides,175883968294.1857
1139,apple,175831451698.48077
7409,filaria,175715444886.00723
9782,infusions,175335472226.3709
3004,catabolism,175102027082.77002
7179,factitia,174853374606.6459
11459,maculatus,174824965839.83817
8495,gypa,174514960101.43768
5882,dorsolateral,174497636590.96317
4601,crush,174492077712.48923
14556,pbmcs,174467213205.7158
20828,undersampling,174142501760.28317
9849,innocua,173959337412.47165
20299,tradition,173779192666.41742
6739,eroded,173761500044.78894
10851,lauric,173601067969.35645
402,aesthetically,173557605714.72717
2584,budesonide,173400131157.93207
10678,kubevirt,173391773257.88736
5199,deoiled,173368224844.58707
15008,photoisomerization,173359242339.76898
13195,neoliberal,173147223678.63647
3386,chlorofluorocarbon,173140944353.93106
9766,infographics,172965943550.00925
21439,wallichii,172948748022.17282
2073,biochemistry,172879581860.6797
2996,cast,172659940367.109
19132,stylometric,172481876824.87317
2971,cartoons,172445230635.59045
1204,arbitrariness,172390447463.71146
7197,fah,172044957339.98904
2947,carnivorans,171910953515.13348
7910,gagei,171860551043.4641
10620,kluyveromyces,171852000866.02866
4871,dalam,171815131467.2007
16927,reinhardtii,171651391599.9614
3165,cerberus,171525353389.46698
10465,kaempferide,171311845942.3858
538,albopictus,171148535927.60315
5573,dioxazolones,170934160052.98346
10069,interrogation,170806490309.30457
20985,urethral,170803360837.9004
5215,depolymerization,170619384702.70792
2725,california,170522104313.58606
14120,ovalisporus,170489732114.92618
12265,militaris,170457342095.25967
3051,cattails,170444999545.57468
17595,salbutamol,170249586305.23907
17384,rise,170177268696.2538
1446,asystasia,170028275862.18698
20555,trihydrate,170025730529.6204
10728,lacticaseibacillus,169934189241.37686
8060,genetics,169854970185.8296
21597,windshield,169620230173.95602
13985,organogenesis,169612424324.5685
5084,deglycosylation,169350476037.96234
1493,atrx,169187319708.5655
902,animation,168744924953.81458
19068,stressed,168732242203.16928
1475,atorvastatin,168700582960.28568
10764,laminar,168668599841.4492
14445,parmotrematis,168218831547.5741
5593,dipropionate,168075136490.8512
3831,colostrogenesis,168004940900.69855
3741,coformulated,167991580191.39407
13367,nhaa,167964321514.73386
6206,ehrlichia,167840048595.49493
3503,circulatoire,167723176944.28815
17536,ruthenium,167587928800.79297
5948,drifts,167587928668.99142
4624,cryptography,167135837075.38675
8922,histories,167091679409.24448
10562,khao,167035718823.54083
15592,porphyromonas,166804233573.78757
16252,psychopathology,166710760279.67398
20146,titrations,166694835949.4707
3724,codigestion,166650063039.01245
14948,phonocardiography,166323325319.28793
7228,fansub,166199269631.89294
7874,furofuran,166198855645.11996
21461,wasp,166196461270.4469
7509,flavonol,166044090709.32794
8480,gurnard,165796395624.08273
12037,methanogenesis,165782382488.80948
20682,turkey,165597026986.13095
11036,lice,165506462687.52515
3641,clostridium,165442209880.00876
4520,craniovertebral,165439356749.81195
4692,cuprates,165376984690.75247
7465,fischerella,165170533414.80286
4751,cyanotic,164956172758.12164
14364,paracetamol,164913366026.42233
7876,fusarium,164810032731.7826
2919,cardiophrenic,164620212495.59512
7099,extra,164581637499.03156
7610,flywheel,164470762707.55234
18698,spheroidal,164431926549.83875
1100,aphrodisiac,164283942155.641
5569,diorygma,164230521534.29315
7672,forestales,164183161188.7705
14970,phosphoribosyltransferase,164126582497.0285
6743,errata,164044826881.02344
10839,latin,164025561351.80893
6045,dynamically,164001550608.13297
8539,hairy,163937743120.3182
19714,tauri,163852534981.30753
2213,biotransformation,163773210278.6209
5844,doing,163665222691.84897
21310,viromes,163366929253.83508
296,adiantum,163290794536.28845
3653,clubfoot,163257150398.0857
19799,templated,163238016075.7606
2365,boomerang,162968672205.84564
4441,cotranslational,162846575154.25357
16879,regenerated,162636045735.582
8143,gibbon,162594030401.91153
17666,sappan,162475758398.26212
2743,calories,162404309182.43185
14490,passing,162368853686.83716
8476,guinean,162290850279.6905
15440,polychromophilus,162096890682.28262
1385,assamensis,161941608429.78568
9324,ia,161801147920.04303
11079,lignocellulose,161708228858.24805
5027,dedicated,161590412874.4042
14013,ornata,161500204002.6787
15546,polyvinylpyrrolidone,161364560752.3639
2385,borehole,161273966636.48154
10051,interphalangeal,161264136652.49698
16589,ramadan,161260175901.12842
2271,blanket,161053215201.22528
3421,chondrocyte,161047592239.8304
4248,contortus,160949238731.89532
17832,screw,160543425892.00104
16469,queen,160427291956.87103
18334,sinensis,160404081075.50305
16101,propionate,160372306057.19122
1883,beats,160370954004.42398
4771,cyclization,160338017891.98965
10432,judgement,160172141555.93454
8714,hematotoxic,160082695008.7694
12361,mise,160041749093.69388
4807,cynodon,160016189550.18607
13846,oncolytic,159806162279.98038
21534,welding,159490319359.4792
7192,fading,159449758138.32233
6164,educators,159360741290.94495
1208,arborinine,159346911073.85822
16142,protect,159280627376.25882
19935,thami,159185228767.62646
13261,neurocognition,158976054889.29694
5000,decolonial,158962777870.37088
822,anaplasmosis,158918356956.63574
2522,briquette,158918356466.01917
15494,polymethymethacrylate,158889386181.16742
19577,synonymy,158876353117.5417
1796,barleria,158731886764.83347
7602,fluralaner,158691316338.09476
4350,corbicula,158661452330.77252
18775,spp,158655184701.72406
6781,essays,158572781444.7695
16271,pteropus,158497687072.60416
6771,esculentus,158391546777.57565
14835,petrochemistry,158261472398.6492
5249,dermatitis,158254320292.06522
20509,triassic,158233149219.703
3842,comatose,158123299168.3568
21223,verticality,158013989335.26288
11477,magnetical,158013989329.94556
5690,dislocations,158013989145.0277
6486,endocell,157956862506.1787
5226,depressor,157902544761.70428
6052,dynastic,157898938217.3253
5527,dilatation,157785944267.7752
1406,assimilating,157761003088.73056
6533,enema,157487768597.11108
11543,malays,157487271221.70245
3174,ceriops,157272846454.9346
9614,inclusive,157163736207.6449
3942,compensator,157059568004.96353
7289,february,157043157331.82147
21021,uteri,156965674999.10324
8937,hoffman,156953362838.2874
17818,scopoletin,156797406018.57965
17586,sakazakii,156274296617.39124
12000,metallosilicate,156183847476.89844
18870,staphylectomy,156130319601.03748
21084,valvuloplasty,155840694167.67984
17215,reticulum,155677491285.7619
20128,tinospora,155535215926.371
2432,brachial,155386140573.24786
4995,declining,155302151169.2765
19466,surviving,155302151088.1966
6912,exacerbate,155278888801.28485
18883,starting,155254079713.93787
12499,molasses,155219618406.23276
1993,bhumibol,155206652195.49805
19455,surrogate,155205622140.45428
6847,etiologies,155011060296.84988
6076,dystrophy,154990870191.06738
13761,oedogonium,154895966634.35876
9752,inflorescence,154737535102.27832
6838,ethological,154596154973.14026
